File name: g13_xrs_1m_20170901_20170930
Metadata Description:
dimensions:
record = UNLIMITED; //(43200 currently)
2017-09-01 01:00:00.000,0, 29,2.0100E-08,0, 29,2.3476E-07
2017-09-01 01:01:00.000,0, 29,1.9648E-08,0, 29,2.3067E-07
2017-09-01 01:02:00.000,0, 29,2.1004E-08,0, 29,2.2235E-07
2017-09-01 01:03:00.000,0, 30,2.1530E-08,0, 30,2.0797E-07
2017-09-01 01:04:00.000,0, 29,2.1361E-08,0, 29,1.9776E-07
2017-09-01 01:05:00.000,0, 29,1.9931E-08,0, 29,1.9272E-07
2017-09-01 01:06:00.000,0, 30,2.0711E-08,0, 30,1.9110E-07
2017-09-01 01:07:00.000,0, 29,2.1569E-08,0, 29,1.9389E-07
2017-09-01 01:08:00.000,0, 29,2.0590E-08,0, 29,1.9272E-07
2017-09-01 01:09:00.000,0, 29,1.9253E-08,0, 29,1.9026E-07
2017-09-01 01:10:00.000,0, 30,1.7599E-08,0, 30,1.8375E-07
2017-09-01 01:11:00.000,0, 29,1.8369E-08,0, 29,1.7844E-07
2017-09-01 01:12:00.000,0, 29,1.8952E-08,0, 29,1.7867E-07
2017-09-01 01:13:00.000,0, 30,1.8909E-08,0, 30,1.6495E-07
2017-09-01 01:14:00.000,0, 29,1.9366E-08,0, 29,1.7035E-07
2017-09-01 01:15:00.000,0, 29,1.8933E-08,0, 29,1.6918E-07
2017-09-01 01:16:00.000,0, 30,1.8655E-08,0, 30,1.7752E-07
2017-09-01 01:17:00.000,0, 29,1.8914E-08,0, 29,1.7621E-07
2017-09-01 01:18:00.000,0, 29,1.9234E-08,0, 29,1.7328E-07
2017-09-01 01:19:00.000,0, 29,1.8538E-08,0, 29,1.6110E-07
2017-09-01 01:20:00.000,0, 30,1.8800E-08,0, 30,1.6733E-07
2017-09-01 01:21:00.000,0, 29,1.6938E-08,0, 29,1.6708E-07
2017-09-01 01:22:00.000,0, 29,1.8896E-08,0, 29,1.6790E-07
2017-09-01 01:23:00.000,0, 30,1.8491E-08,0, 30,1.7525E-07
2017-09-01 01:24:00.000,0, 29,1.7823E-08,0, 29,1.7035E-07
2017-09-01 01:25:00.000,0, 29,1.7051E-08,0, 29,1.7094E-07
2017-09-01 01:26:00.000,0, 30,1.8582E-08,0, 30,1.6790E-07
2017-09-01 01:27:00.000,0, 29,1.8783E-08,0, 29,1.6473E-07
2017-09-01 01:28:00.000,0, 29,2.6462E-08,0, 29,2.0982E-07
2017-09-01 01:29:00.000,0, 29,6.0531E-08,0, 29,4.6687E-07
2017-09-01 01:30:00.000,0, 30,4.0562E-08,0, 30,4.3562E-07
2017-09-01 01:31:00.000,0, 29,2.5841E-08,0, 29,3.2470E-07
2017-09-01 01:32:00.000,0, 29,2.2848E-08,0, 29,2.7119E-07
2017-09-01 01:33:00.000,0, 30,2.0238E-08,0, 30,2.3457E-07
2017-09-01 01:34:00.000,0, 29,1.8576E-08,0, 29,2.0151E-07
2017-09-01 01:35:00.000,0, 29,1.8613E-08,0, 29,1.8359E-07
2017-09-01 01:36:00.000,0, 30,1.8036E-08,0, 30,1.7571E-07
2017-09-01 01:37:00.000,0, 29,1.8670E-08,0, 29,1.7200E-07
2017-09-01 01:38:00.000,0, 29,1.7559E-08,0, 29,1.7410E-07
2017-09-01 01:39:00.000,0, 29,1.7484E-08,0, 29,1.7574E-07
2017-09-01 01:40:00.000,0, 30,1.7417E-08,0, 30,1.7208E-07
2017-09-01 01:41:00.000,0, 29,1.9178E-08,0, 29,1.8019E-07
2017-09-01 01:42:00.000,0, 29,1.9912E-08,0, 29,1.8769E-07
2017-09-01 01:43:00.000,0, 30,1.8909E-08,0, 30,1.9110E-07
2017-09-01 01:44:00.000,0, 29,1.9385E-08,0, 29,1.8944E-07
2017-09-01 01:45:00.000,0, 29,1.8124E-08,0, 29,1.8652E-07
2017-09-01 01:46:00.000,0, 29,1.8124E-08,0, 29,1.7996E-07
2017-09-01 01:47:00.000,0, 30,1.7090E-08,0, 30,1.7129E-07
2017-09-01 01:48:00.000,0, 29,1.7333E-08,0, 29,1.7410E-07
2017-09-01 01:49:00.000,0, 29,1.7691E-08,0, 29,1.7363E-07
2017-09-01 01:50:00.000,0, 30,1.8527E-08,0, 30,1.7039E-07
2017-09-01 01:51:00.000,0, 29,1.8274E-08,0, 29,1.6872E-07
2017-09-01 01:52:00.000,0, 29,1.9460E-08,0, 29,1.7246E-07
2017-09-01 01:53:00.000,0, 30,1.9728E-08,0, 30,1.7695E-07
2017-09-01 01:54:00.000,0, 29,1.8576E-08,0, 29,1.7961E-07
2017-09-01 01:55:00.000,0, 29,1.9027E-08,0, 29,1.7937E-07
2017-09-01 01:56:00.000,0, 29,1.8538E-08,0, 29,1.8254E-07
2017-09-01 01:57:00.000,0, 30,1.7927E-08,0, 30,1.7412E-07
2017-09-01 01:58:00.000,0, 29,1.9743E-08,0, 29,1.7305E-07
2017-09-01 01:59:00.000,0, 29,2.0194E-08,0, 29,1.8183E-07
2017-09-01 02:00:00.000,0, 30,1.9655E-08,0, 30,1.9325E-07
2017-09-01 02:01:00.000,0, 29,1.7653E-08,0, 29,1.8043E-07
2017-09-01 02:02:00.000,0, 29,1.8877E-08,0, 29,1.8663E-07
2017-09-01 02:03:00.000,0, 30,1.8746E-08,0, 30,2.0073E-07
2017-09-01 02:04:00.000,0, 29,2.1644E-08,0, 29,2.5186E-07
2017-09-01 02:05:00.000,0, 29,2.4354E-08,0, 29,2.5701E-07
2017-09-01 02:06:00.000,0, 29,2.1983E-08,0, 29,2.2891E-07
2017-09-01 02:07:00.000,0, 30,2.0183E-08,0, 30,2.2382E-07
2017-09-01 02:08:00.000,0, 29,2.1192E-08,0, 29,2.3793E-07
2017-09-01 02:09:00.000,0, 29,2.3790E-08,0, 29,2.6428E-07
2017-09-01 02:10:00.000,0, 30,2.9190E-08,0, 30,3.1631E-07
2017-09-01 02:11:00.000,0, 29,2.9963E-08,0, 29,3.3981E-07
2017-09-01 02:12:00.000,0, 29,2.8627E-08,0, 29,3.4040E-07
2017-09-01 02:13:00.000,0, 30,2.7807E-08,0, 30,3.3917E-07
2017-09-01 02:14:00.000,0, 29,2.6481E-08,0, 29,3.2447E-07
2017-09-01 02:15:00.000,0, 29,2.5785E-08,0, 29,3.2002E-07
2017-09-01 02:16:00.000,0, 29,2.6255E-08,0, 29,3.2705E-07
2017-09-01 02:17:00.000,0, 30,2.6333E-08,0, 30,3.2253E-07
2017-09-01 02:18:00.000,0, 29,2.7968E-08,0, 29,3.3091E-07
2017-09-01 02:19:00.000,0, 29,2.7403E-08,0, 29,3.2611E-07
2017-09-01 02:20:00.000,0, 30,2.5678E-08,0, 30,3.2559E-07
2017-09-01 02:21:00.000,0, 29,2.2942E-08,0, 29,3.1346E-07
2017-09-01 02:22:00.000,0, 29,2.2114E-08,0, 29,3.1147E-07
2017-09-01 02:23:00.000,0, 29,2.2190E-08,0, 29,2.8395E-07
2017-09-01 02:24:00.000,0, 30,2.1784E-08,0, 30,2.6627E-07
2017-09-01 02:25:00.000,0, 29,2.0194E-08,0, 29,2.4519E-07
2017-09-01 02:26:00.000,0, 29,2.0138E-08,0, 29,2.3406E-07
2017-09-01 02:27:00.000,0, 30,2.0602E-08,0, 30,2.3288E-07
2017-09-01 02:28:00.000,0, 29,2.1249E-08,0, 29,2.4062E-07
2017-09-01 02:29:00.000,0, 29,2.0684E-08,0, 29,2.3242E-07
2017-09-01 02:30:00.000,0, 30,1.8400E-08,0, 30,2.3118E-07
2017-09-01 02:31:00.000,0, 29,1.9404E-08,0, 29,2.2387E-07
2017-09-01 02:32:00.000,0, 29,1.9874E-08,0, 29,2.1415E-07
2017-09-01 02:33:00.000,0, 29,1.9705E-08,0, 29,2.0361E-07
2017-09-01 02:34:00.000,0, 30,1.7490E-08,0, 30,1.9744E-07
2017-09-01 02:35:00.000,0, 29,1.7352E-08,0, 29,1.9846E-07
2017-09-01 02:36:00.000,0, 29,1.7691E-08,0, 29,1.9624E-07
2017-09-01 02:37:00.000,0, 30,1.7490E-08,0, 30,1.7854E-07
2017-09-01 02:38:00.000,0, 29,1.8011E-08,0, 29,1.8745E-07
2017-09-01 02:39:00.000,0, 29,1.8858E-08,0, 29,1.9307E-07
2017-09-01 02:40:00.000,0, 30,1.9255E-08,0, 30,1.8386E-07
2017-09-01 02:41:00.000,0, 29,1.8632E-08,0, 29,1.8113E-07
2017-09-01 02:42:00.000,0, 29,1.7465E-08,0, 29,1.7972E-07
2017-09-01 02:43:00.000,0, 29,1.9272E-08,0, 29,1.7855E-07
2017-09-01 02:44:00.000,0, 30,1.9419E-08,0, 30,1.6620E-07
2017-09-01 02:45:00.000,0, 29,1.9159E-08,0, 29,1.6731E-07
2017-09-01 02:46:00.000,0, 29,1.9084E-08,0, 29,1.6321E-07
2017-09-01 02:47:00.000,0, 30,1.9146E-08,0, 30,1.6541E-07
2017-09-01 02:48:00.000,0, 29,1.8086E-08,0, 29,1.5665E-07
2017-09-01 02:49:00.000,0, 29,1.7484E-08,0, 29,1.5677E-07
2017-09-01 02:50:00.000,0, 30,1.7709E-08,0, 30,1.6393E-07
2017-09-01 02:51:00.000,0, 29,1.8481E-08,0, 29,1.6263E-07
2017-09-01 02:52:00.000,0, 29,1.7860E-08,0, 29,1.7270E-07
2017-09-01 02:53:00.000,0, 29,1.7559E-08,0, 29,1.7680E-07
2017-09-01 02:54:00.000,0, 30,1.8655E-08,0, 30,1.7661E-07
2017-09-01 02:55:00.000,0, 29,1.9329E-08,0, 29,1.7598E-07
2017-09-01 02:56:00.000,0, 29,1.8030E-08,0, 29,1.7188E-07
2017-09-01 02:57:00.000,0, 30,1.9473E-08,0, 30,1.6880E-07
2017-09-01 02:58:00.000,0, 29,2.0439E-08,0, 29,1.7352E-07
2017-09-01 02:59:00.000,0, 29,2.0834E-08,0, 29,1.8254E-07
2017-09-01 03:00:00.000,0, 29,2.0439E-08,0, 29,1.9788E-07
2017-09-01 03:01:00.000,0, 30,2.1439E-08,0, 30,1.9891E-07
2017-09-01 03:02:00.000,0, 29,2.1625E-08,0, 29,1.9928E-07
2017-09-01 03:03:00.000,0, 29,2.0006E-08,0, 29,2.0806E-07
2017-09-01 03:04:00.000,0, 30,2.1220E-08,0, 30,1.9812E-07
2017-09-01 03:05:00.000,0, 29,2.1004E-08,0, 29,2.0959E-07
2017-09-01 03:06:00.000,0, 29,2.1211E-08,0, 29,2.1896E-07
2017-09-01 03:07:00.000,0, 30,2.1020E-08,0, 30,2.2257E-07
2017-09-01 03:08:00.000,0, 29,2.1625E-08,0, 29,2.3441E-07
2017-09-01 03:09:00.000,0, 29,2.1098E-08,0, 29,2.3500E-07
2017-09-01 03:10:00.000,0, 29,2.1305E-08,0, 29,2.4226E-07
2017-09-01 03:11:00.000,0, 30,2.2221E-08,0, 30,2.5189E-07
2017-09-01 03:12:00.000,0, 29,2.0420E-08,0, 29,2.5924E-07
2017-09-01 03:13:00.000,0, 29,2.1964E-08,0, 29,2.6029E-07
2017-09-01 03:14:00.000,0, 30,2.2567E-08,0, 30,2.6061E-07
2017-09-01 03:15:00.000,0, 29,2.0929E-08,0, 29,2.6193E-07
2017-09-01 03:16:00.000,0, 29,2.1399E-08,0, 29,2.5830E-07
2017-09-01 03:17:00.000,0, 30,2.1348E-08,0, 30,2.5450E-07
2017-09-01 03:18:00.000,0, 29,2.3018E-08,0, 29,2.5584E-07
2017-09-01 03:19:00.000,0, 29,2.2735E-08,0, 29,2.5526E-07
2017-09-01 03:20:00.000,0, 29,2.2999E-08,0, 29,2.6814E-07
2017-09-01 03:21:00.000,0, 30,2.3895E-08,0, 30,2.6786E-07
2017-09-01 03:22:00.000,0, 29,2.3394E-08,0, 29,2.6849E-07
2017-09-01 03:23:00.000,0, 29,2.2190E-08,0, 29,2.7095E-07
2017-09-01 03:24:00.000,0, 30,2.3986E-08,0, 30,2.7148E-07
2017-09-01 03:25:00.000,0, 29,2.7008E-08,0, 29,2.7189E-07
2017-09-01 03:26:00.000,0, 29,2.7874E-08,0, 29,2.7001E-07
2017-09-01 03:27:00.000,0, 30,2.4313E-08,0, 30,2.6378E-07
2017-09-01 03:28:00.000,0, 29,2.6500E-08,0, 29,2.5526E-07
2017-09-01 03:29:00.000,0, 29,2.7629E-08,0, 29,2.5104E-07
2017-09-01 03:30:00.000,0, 29,2.7234E-08,0, 29,2.5233E-07
2017-09-01 03:31:00.000,0, 30,2.7807E-08,0, 30,2.4567E-07
2017-09-01 03:32:00.000,0, 29,3.0999E-08,0, 29,2.4495E-07
2017-09-01 03:33:00.000,0, 29,2.8928E-08,0, 29,2.4156E-07
2017-09-01 03:34:00.000,0, 30,2.8498E-08,0, 30,2.3944E-07
2017-09-01 03:35:00.000,0, 29,3.0039E-08,0, 29,2.3558E-07
2017-09-01 03:36:00.000,0, 29,2.9474E-08,0, 29,2.2013E-07
2017-09-01 03:37:00.000,0, 29,2.9211E-08,0, 29,2.1896E-07
2017-09-01 03:38:00.000,0, 30,2.8043E-08,0, 30,2.3061E-07
2017-09-01 03:39:00.000,0, 29,2.9417E-08,0, 29,2.1966E-07
2017-09-01 03:40:00.000,0, 29,2.8476E-08,0, 29,2.1240E-07
2017-09-01 03:41:00.000,0, 30,2.9717E-08,0, 30,2.1284E-07
2017-09-01 03:42:00.000,0, 29,3.0283E-08,0, 29,2.1685E-07
2017-09-01 03:43:00.000,0, 29,2.8081E-08,0, 29,2.2235E-07
2017-09-01 03:44:00.000,0, 30,2.5569E-08,0, 30,2.1805E-07
2017-09-01 03:45:00.000,0, 29,2.5822E-08,0, 29,2.1626E-07
2017-09-01 03:46:00.000,0, 29,2.6387E-08,0, 29,2.1322E-07
2017-09-01 03:47:00.000,0, 29,2.7479E-08,0, 29,2.0385E-07
2017-09-01 03:48:00.000,0, 30,2.8917E-08,0, 30,2.0355E-07
2017-09-01 03:49:00.000,0, 29,2.8156E-08,0, 29,2.0760E-07
2017-09-01 03:50:00.000,0, 29,2.7385E-08,0, 29,2.1322E-07
2017-09-01 03:51:00.000,0, 30,2.6824E-08,0, 30,2.1850E-07
2017-09-01 03:52:00.000,0, 29,2.6613E-08,0, 29,2.1591E-07
2017-09-01 03:53:00.000,0, 29,2.6745E-08,0, 29,2.0350E-07
2017-09-01 03:54:00.000,0, 30,2.5787E-08,0, 30,1.9733E-07
2017-09-01 03:55:00.000,0, 29,2.6180E-08,0, 29,1.9413E-07
2017-09-01 03:56:00.000,0, 29,2.5653E-08,0, 29,1.9425E-07
2017-09-01 03:57:00.000,0, 29,2.4862E-08,0, 29,2.0268E-07
2017-09-01 03:58:00.000,0, 30,2.3058E-08,0, 30,1.9291E-07
2017-09-01 03:59:00.000,0, 29,2.2773E-08,0, 29,1.8980E-07
2017-09-01 04:00:00.000,0, 29,2.2641E-08,0, 29,1.8277E-07
2017-09-01 04:01:00.000,0, 30,2.2221E-08,0, 30,1.7537E-07
2017-09-01 04:02:00.000,0, 29,2.4223E-08,0, 29,1.7223E-07
2017-09-01 04:03:00.000,0, 29,2.1832E-08,0, 29,1.6989E-07
2017-09-01 04:04:00.000,0, 30,2.2003E-08,0, 30,1.6620E-07
2017-09-01 04:05:00.000,0, 29,2.2999E-08,0, 29,1.7200E-07
2017-09-01 04:06:00.000,0, 29,2.6500E-08,0, 29,1.8101E-07
2017-09-01 04:07:00.000,0, 29,2.8062E-08,0, 29,1.8101E-07
2017-09-01 04:08:00.000,0, 30,2.9608E-08,0, 30,1.8612E-07
2017-09-01 04:09:00.000,0, 29,3.0170E-08,0, 29,2.0268E-07
2017-09-01 04:10:00.000,0, 29,3.0377E-08,0, 29,2.1626E-07
2017-09-01 04:11:00.000,0, 30,3.1628E-08,0, 30,2.2823E-07
2017-09-01 04:12:00.000,0, 29,3.0453E-08,0, 29,2.2071E-07
2017-09-01 04:13:00.000,0, 29,2.8232E-08,0, 29,2.1240E-07
2017-09-01 04:14:00.000,0, 29,2.5446E-08,0, 29,2.1228E-07
2017-09-01 04:15:00.000,0, 30,2.4823E-08,0, 30,1.9031E-07
2017-09-01 04:16:00.000,0, 29,2.3827E-08,0, 29,1.9319E-07
2017-09-01 04:17:00.000,0, 29,2.3507E-08,0, 29,1.9671E-07
2017-09-01 04:18:00.000,0, 30,2.2203E-08,0, 30,1.9314E-07
2017-09-01 04:19:00.000,0, 29,2.3413E-08,0, 29,1.8710E-07
