File name: g15_xrs_1m_20170901_20170930
Metadata Description:
dimensions:
record = UNLIMITED; //(43200 currently)
2017-09-01 01:01:00.000,0, 30,6.6914E-09,0, 30,2.5176E-07
2017-09-01 01:02:00.000,0, 29,6.8669E-09,0, 29,2.4099E-07
2017-09-01 01:03:00.000,0, 29,7.5971E-09,0, 29,2.3566E-07
2017-09-01 01:04:00.000,0, 30,7.8059E-09,0, 30,2.2675E-07
2017-09-01 01:05:00.000,0, 29,5.8293E-09,0, 29,2.1811E-07
2017-09-01 01:06:00.000,0, 29,4.8301E-09,0, 29,2.1368E-07
2017-09-01 01:07:00.000,0, 29,3.4851E-09,0, 29,2.1286E-07
2017-09-01 01:08:00.000,0, 30,2.9765E-09,0, 30,2.1931E-07
2017-09-01 01:09:00.000,0, 29,5.0607E-09,0, 29,2.1196E-07
2017-09-01 01:10:00.000,0, 29,6.3289E-09,0, 29,2.1042E-07
2017-09-01 01:11:00.000,0, 30,6.6171E-09,0, 30,2.0961E-07
2017-09-01 01:12:00.000,0, 29,7.5586E-09,0, 29,2.0870E-07
2017-09-01 01:13:00.000,0, 29,7.7892E-09,0, 29,2.0083E-07
2017-09-01 01:14:00.000,0, 30,5.0197E-09,0, 30,2.0253E-07
2017-09-01 01:15:00.000,0, 29,5.1760E-09,0, 29,1.9993E-07
2017-09-01 01:16:00.000,0, 29,7.4818E-09,0, 29,1.9776E-07
2017-09-01 01:17:00.000,0, 29,5.2529E-09,0, 29,1.9748E-07
2017-09-01 01:18:00.000,0, 30,4.7968E-09,0, 30,2.0104E-07
2017-09-01 01:19:00.000,0, 29,4.8686E-09,0, 29,1.9821E-07
2017-09-01 01:20:00.000,0, 29,3.6388E-09,0, 29,1.9631E-07
2017-09-01 01:21:00.000,0, 30,3.3852E-09,0, 30,1.9737E-07
2017-09-01 01:22:00.000,0, 29,5.0607E-09,0, 29,1.9251E-07
2017-09-01 01:23:00.000,0, 29,5.9830E-09,0, 29,1.8717E-07
2017-09-01 01:24:00.000,0, 29,4.4843E-09,0, 29,1.8898E-07
2017-09-01 01:25:00.000,0, 30,5.3541E-09,0, 30,1.8880E-07
2017-09-01 01:26:00.000,0, 29,6.7132E-09,0, 29,1.9323E-07
2017-09-01 01:27:00.000,0, 29,5.9062E-09,0, 29,1.9848E-07
2017-09-01 01:28:00.000,0, 30,1.5570E-08,0, 30,2.4773E-07
2017-09-01 01:29:00.000,0, 29,5.0254E-08,0, 29,4.9988E-07
2017-09-01 01:30:00.000,0, 29,2.9579E-08,0, 29,4.7112E-07
2017-09-01 01:31:00.000,0, 30,1.7279E-08,0, 30,3.6543E-07
2017-09-01 01:32:00.000,0, 29,1.1248E-08,0, 29,3.0061E-07
2017-09-01 01:33:00.000,0, 29,8.4809E-09,0, 29,2.5701E-07
2017-09-01 01:34:00.000,0, 29,6.5210E-09,0, 29,2.2815E-07
2017-09-01 01:35:00.000,0, 30,5.3541E-09,0, 30,2.1127E-07
2017-09-01 01:36:00.000,0, 29,4.7533E-09,0, 29,2.0391E-07
2017-09-01 01:37:00.000,0, 29,4.9454E-09,0, 29,2.0391E-07
2017-09-01 01:38:00.000,0, 30,6.0227E-09,0, 30,1.9929E-07
2017-09-01 01:39:00.000,0, 29,5.4066E-09,0, 29,1.9206E-07
2017-09-01 01:40:00.000,0, 29,7.0206E-09,0, 29,1.9414E-07
2017-09-01 01:41:00.000,0, 30,7.1372E-09,0, 30,2.0104E-07
2017-09-01 01:42:00.000,0, 29,8.2119E-09,0, 29,2.1105E-07
2017-09-01 01:43:00.000,0, 29,7.1359E-09,0, 29,2.2037E-07
2017-09-01 01:44:00.000,0, 29,6.7516E-09,0, 29,2.1757E-07
2017-09-01 01:45:00.000,0, 30,6.0599E-09,0, 30,2.0978E-07
2017-09-01 01:46:00.000,0, 29,4.4458E-09,0, 29,2.0092E-07
2017-09-01 01:47:00.000,0, 29,3.1392E-09,0, 29,1.9559E-07
2017-09-01 01:48:00.000,0, 30,3.1994E-09,0, 30,1.9177E-07
2017-09-01 01:49:00.000,0, 29,3.4467E-09,0, 29,1.9350E-07
2017-09-01 01:50:00.000,0, 29,4.4843E-09,0, 29,1.9513E-07
2017-09-01 01:51:00.000,0, 29,3.4851E-09,0, 29,1.9242E-07
2017-09-01 01:52:00.000,0, 30,5.8370E-09,0, 30,1.9605E-07
2017-09-01 01:53:00.000,0, 29,5.8293E-09,0, 29,2.0581E-07
2017-09-01 01:54:00.000,0, 29,6.0599E-09,0, 29,2.0915E-07
2017-09-01 01:55:00.000,0, 30,5.7255E-09,0, 30,2.1075E-07
2017-09-01 01:56:00.000,0, 29,5.0223E-09,0, 29,2.1024E-07
2017-09-01 01:57:00.000,0, 29,3.6004E-09,0, 29,2.1114E-07
2017-09-01 01:58:00.000,0, 30,2.9193E-09,0, 30,2.1424E-07
2017-09-01 01:59:00.000,0, 29,2.9087E-09,0, 29,2.1992E-07
2017-09-01 02:00:00.000,0, 29,4.8686E-09,0, 29,2.1874E-07
2017-09-01 02:01:00.000,0, 29,7.4049E-09,0, 29,2.2236E-07
2017-09-01 02:02:00.000,0, 30,5.6141E-09,0, 30,2.2482E-07
2017-09-01 02:03:00.000,0, 29,4.5995E-09,0, 29,2.3068E-07
2017-09-01 02:04:00.000,0, 29,9.2496E-09,0, 29,2.7709E-07
2017-09-01 02:05:00.000,0, 30,9.3661E-09,0, 30,2.8489E-07
2017-09-01 02:06:00.000,0, 29,7.4433E-09,0, 29,2.6180E-07
2017-09-01 02:07:00.000,0, 29,6.5979E-09,0, 29,2.5456E-07
2017-09-01 02:08:00.000,0, 30,5.2055E-09,0, 30,2.6374E-07
2017-09-01 02:09:00.000,0, 29,8.1351E-09,0, 29,2.9635E-07
2017-09-01 02:10:00.000,0, 29,1.6590E-08,0, 29,3.4972E-07
2017-09-01 02:11:00.000,0, 29,1.6244E-08,0, 29,3.6356E-07
2017-09-01 02:12:00.000,0, 30,1.7427E-08,0, 30,3.6928E-07
2017-09-01 02:13:00.000,0, 29,1.7320E-08,0, 29,3.6754E-07
2017-09-01 02:14:00.000,0, 29,1.4514E-08,0, 29,3.6492E-07
2017-09-01 02:15:00.000,0, 30,1.3415E-08,0, 30,3.6683E-07
2017-09-01 02:16:00.000,0, 29,1.6013E-08,0, 29,3.7044E-07
2017-09-01 02:17:00.000,0, 29,1.5898E-08,0, 29,3.7532E-07
2017-09-01 02:18:00.000,0, 30,1.6536E-08,0, 30,3.8301E-07
2017-09-01 02:19:00.000,0, 29,1.5783E-08,0, 29,3.8211E-07
2017-09-01 02:20:00.000,0, 29,1.4591E-08,0, 29,3.7080E-07
2017-09-01 02:21:00.000,0, 29,1.3938E-08,0, 29,3.5832E-07
2017-09-01 02:22:00.000,0, 30,1.0741E-08,0, 30,3.4129E-07
2017-09-01 02:23:00.000,0, 29,8.9421E-09,0, 29,3.3181E-07
2017-09-01 02:24:00.000,0, 29,9.2111E-09,0, 29,3.1752E-07
2017-09-01 02:25:00.000,0, 30,6.8771E-09,0, 30,2.9583E-07
2017-09-01 02:26:00.000,0, 29,5.0607E-09,0, 29,2.8197E-07
2017-09-01 02:27:00.000,0, 29,7.1743E-09,0, 29,2.7681E-07
2017-09-01 02:28:00.000,0, 29,5.7140E-09,0, 29,2.7329E-07
2017-09-01 02:29:00.000,0, 30,3.1623E-09,0, 30,2.7082E-07
2017-09-01 02:30:00.000,0, 29,2.6750E-09,0, 29,2.6533E-07
2017-09-01 02:31:00.000,0, 29,5.4066E-09,0, 29,2.5936E-07
2017-09-01 02:32:00.000,0, 30,6.8400E-09,0, 30,2.5639E-07
2017-09-01 02:33:00.000,0, 29,7.2128E-09,0, 29,2.4072E-07
2017-09-01 02:34:00.000,0, 29,6.8669E-09,0, 29,2.3258E-07
2017-09-01 02:35:00.000,0, 30,5.0940E-09,0, 30,2.2692E-07
2017-09-01 02:36:00.000,0, 29,7.2128E-09,0, 29,2.1639E-07
2017-09-01 02:37:00.000,0, 29,7.2512E-09,0, 29,2.0671E-07
2017-09-01 02:38:00.000,0, 29,7.9429E-09,0, 29,2.0780E-07
2017-09-01 02:39:00.000,0, 30,7.9173E-09,0, 30,2.1214E-07
2017-09-01 02:40:00.000,0, 29,8.3272E-09,0, 29,2.0698E-07
2017-09-01 02:41:00.000,0, 29,6.4058E-09,0, 29,2.0291E-07
2017-09-01 02:42:00.000,0, 30,5.7255E-09,0, 30,2.0130E-07
2017-09-01 02:43:00.000,0, 29,5.6756E-09,0, 29,2.0336E-07
2017-09-01 02:44:00.000,0, 29,5.4834E-09,0, 29,2.0481E-07
2017-09-01 02:45:00.000,0, 30,5.2055E-09,0, 30,2.0209E-07
2017-09-01 02:46:00.000,0, 29,5.9062E-09,0, 29,2.0364E-07
2017-09-01 02:47:00.000,0, 29,5.0607E-09,0, 29,1.9884E-07
2017-09-01 02:48:00.000,0, 29,3.4082E-09,0, 29,1.9522E-07
2017-09-01 02:49:00.000,0, 30,4.1824E-09,0, 30,1.9282E-07
2017-09-01 02:50:00.000,0, 29,2.6750E-09,0, 29,1.9178E-07
2017-09-01 02:51:00.000,0, 29,3.7541E-09,0, 29,1.8907E-07
2017-09-01 02:52:00.000,0, 30,3.2737E-09,0, 30,1.9186E-07
2017-09-01 02:53:00.000,0, 29,4.6764E-09,0, 29,1.9748E-07
2017-09-01 02:54:00.000,0, 29,7.8276E-09,0, 29,1.9169E-07
2017-09-01 02:55:00.000,0, 30,7.3229E-09,0, 30,1.9474E-07
2017-09-01 02:56:00.000,0, 29,7.5586E-09,0, 29,1.9160E-07
2017-09-01 02:57:00.000,0, 29,6.4826E-09,0, 29,2.0029E-07
2017-09-01 02:58:00.000,0, 29,6.8669E-09,0, 29,2.0490E-07
2017-09-01 02:59:00.000,0, 30,7.2115E-09,0, 30,2.1459E-07
2017-09-01 03:00:00.000,0, 29,7.3281E-09,0, 29,2.2019E-07
2017-09-01 03:01:00.000,0, 29,9.0190E-09,0, 29,2.2263E-07
2017-09-01 03:02:00.000,0, 30,9.8119E-09,0, 30,2.3619E-07
2017-09-01 03:03:00.000,0, 29,8.7500E-09,0, 29,2.3339E-07
2017-09-01 03:04:00.000,0, 29,9.1727E-09,0, 29,2.3312E-07
2017-09-01 03:05:00.000,0, 29,8.4041E-09,0, 29,2.3412E-07
2017-09-01 03:06:00.000,0, 30,9.1061E-09,0, 30,2.4686E-07
2017-09-01 03:07:00.000,0, 29,8.8268E-09,0, 29,2.5420E-07
2017-09-01 03:08:00.000,0, 29,7.4818E-09,0, 29,2.5800E-07
2017-09-01 03:09:00.000,0, 30,7.0629E-09,0, 30,2.5744E-07
2017-09-01 03:10:00.000,0, 29,7.4049E-09,0, 29,2.5456E-07
2017-09-01 03:11:00.000,0, 29,9.5185E-09,0, 29,2.7003E-07
2017-09-01 03:12:00.000,0, 30,1.0852E-08,0, 30,2.8245E-07
2017-09-01 03:13:00.000,0, 29,9.9029E-09,0, 29,2.8622E-07
2017-09-01 03:14:00.000,0, 29,6.9822E-09,0, 29,2.8269E-07
2017-09-01 03:15:00.000,0, 29,5.8293E-09,0, 29,2.8269E-07
2017-09-01 03:16:00.000,0, 30,6.8771E-09,0, 30,2.8542E-07
2017-09-01 03:17:00.000,0, 29,6.7516E-09,0, 29,2.8297E-07
2017-09-01 03:18:00.000,0, 29,7.0975E-09,0, 29,2.8921E-07
2017-09-01 03:19:00.000,0, 30,7.3972E-09,0, 30,2.9932E-07
2017-09-01 03:20:00.000,0, 29,8.3272E-09,0, 29,3.0296E-07
2017-09-01 03:21:00.000,0, 29,8.6731E-09,0, 29,3.0730E-07
2017-09-01 03:22:00.000,0, 30,8.2888E-09,0, 30,3.1349E-07
2017-09-01 03:23:00.000,0, 29,6.3673E-09,0, 29,3.1056E-07
2017-09-01 03:24:00.000,0, 29,6.8285E-09,0, 29,3.0857E-07
2017-09-01 03:25:00.000,0, 29,7.3281E-09,0, 29,3.0178E-07
2017-09-01 03:26:00.000,0, 30,8.1031E-09,0, 30,2.9985E-07
2017-09-01 03:27:00.000,0, 29,8.8268E-09,0, 29,2.9753E-07
2017-09-01 03:28:00.000,0, 29,8.3657E-09,0, 29,2.8957E-07
2017-09-01 03:29:00.000,0, 30,7.9173E-09,0, 30,2.8184E-07
2017-09-01 03:30:00.000,0, 29,7.0206E-09,0, 29,2.7311E-07
2017-09-01 03:31:00.000,0, 29,5.5603E-09,0, 29,2.7600E-07
2017-09-01 03:32:00.000,0, 29,7.9045E-09,0, 29,2.6976E-07
2017-09-01 03:33:00.000,0, 30,8.6603E-09,0, 30,2.5954E-07
2017-09-01 03:34:00.000,0, 29,7.1359E-09,0, 29,2.5366E-07
2017-09-01 03:35:00.000,0, 29,6.6748E-09,0, 29,2.5890E-07
2017-09-01 03:36:00.000,0, 30,5.1683E-09,0, 30,2.5508E-07
2017-09-01 03:37:00.000,0, 29,5.0223E-09,0, 29,2.5104E-07
2017-09-01 03:38:00.000,0, 29,6.8669E-09,0, 29,2.4769E-07
2017-09-01 03:39:00.000,0, 30,6.2456E-09,0, 30,2.4904E-07
2017-09-01 03:40:00.000,0, 29,4.8686E-09,0, 29,2.4434E-07
2017-09-01 03:41:00.000,0, 29,5.6372E-09,0, 29,2.4751E-07
2017-09-01 03:42:00.000,0, 29,6.0599E-09,0, 29,2.4859E-07
2017-09-01 03:43:00.000,0, 30,5.3541E-09,0, 30,2.4590E-07
2017-09-01 03:44:00.000,0, 29,5.4450E-09,0, 29,2.4289E-07
2017-09-01 03:45:00.000,0, 29,5.0607E-09,0, 29,2.3946E-07
2017-09-01 03:46:00.000,0, 30,5.2055E-09,0, 30,2.3217E-07
2017-09-01 03:47:00.000,0, 29,6.2136E-09,0, 29,2.2923E-07
2017-09-01 03:48:00.000,0, 29,5.5219E-09,0, 29,2.2779E-07
2017-09-01 03:49:00.000,0, 30,4.9826E-09,0, 30,2.3514E-07
2017-09-01 03:50:00.000,0, 29,5.0991E-09,0, 29,2.3620E-07
2017-09-01 03:51:00.000,0, 29,4.0231E-09,0, 29,2.3249E-07
2017-09-01 03:52:00.000,0, 29,3.6181E-09,0, 29,2.3349E-07
2017-09-01 03:53:00.000,0, 30,4.0539E-09,0, 30,2.2823E-07
2017-09-01 03:54:00.000,0, 29,5.0607E-09,0, 29,2.2616E-07
2017-09-01 03:55:00.000,0, 29,4.9839E-09,0, 29,2.1711E-07
2017-09-01 03:56:00.000,0, 30,4.1452E-09,0, 30,2.1144E-07
2017-09-01 03:57:00.000,0, 29,2.9471E-09,0, 29,2.0725E-07
2017-09-01 03:58:00.000,0, 29,2.1630E-09,0, 29,2.1286E-07
2017-09-01 03:59:00.000,0, 30,3.4223E-09,0, 30,2.0847E-07
2017-09-01 04:00:00.000,0, 29,4.2537E-09,0, 29,2.0707E-07
2017-09-01 04:01:00.000,0, 29,5.6756E-09,0, 29,2.0499E-07
2017-09-01 04:02:00.000,0, 29,5.0991E-09,0, 29,2.0562E-07
2017-09-01 04:03:00.000,0, 30,6.1342E-09,0, 30,2.0497E-07
2017-09-01 04:04:00.000,0, 29,5.9446E-09,0, 29,2.0282E-07
2017-09-01 04:05:00.000,0, 29,4.6764E-09,0, 29,2.0101E-07
2017-09-01 04:06:00.000,0, 30,6.3199E-09,0, 30,2.0576E-07
2017-09-01 04:07:00.000,0, 29,4.7917E-09,0, 29,2.0716E-07
2017-09-01 04:08:00.000,0, 29,4.4843E-09,0, 29,2.1241E-07
2017-09-01 04:09:00.000,0, 29,4.7533E-09,0, 29,2.2580E-07
2017-09-01 04:10:00.000,0, 30,6.4314E-09,0, 30,2.3811E-07
2017-09-01 04:11:00.000,0, 29,6.8669E-09,0, 29,2.4760E-07
2017-09-01 04:12:00.000,0, 29,5.9830E-09,0, 29,2.4335E-07
2017-09-01 04:13:00.000,0, 30,5.8370E-09,0, 30,2.4161E-07
2017-09-01 04:14:00.000,0, 29,2.4320E-09,0, 29,2.2815E-07
2017-09-01 04:15:00.000,0, 29,3.3844E-09,0, 29,2.2544E-07
2017-09-01 04:16:00.000,0, 30,6.3942E-09,0, 30,2.2753E-07
2017-09-01 04:17:00.000,0, 29,6.4058E-09,0, 29,2.2308E-07
2017-09-01 04:18:00.000,0, 29,6.9053E-09,0, 29,2.1476E-07
2017-09-01 04:19:00.000,0, 29,4.2921E-09,0, 29,2.1304E-07
2017-09-01 04:20:00.000,0, 30,4.9083E-09,0, 30,2.1328E-07
2017-09-01 04:21:00.000,0, 29,5.2529E-09,0, 29,2.0915E-07
